group,m,harmonic,alg,mean,std,n
CORRENTES,53,26,OMP,0.7021192330398748,0.24006807331088353,30
CORRENTES,53,26,CoSaMP,0.7039571455952982,0.23882716477034796,30
CORRENTES,53,26,BP,3.183359686338791,4.752712680789072,30
CORRENTES,53,27,OMP,0.698612924954746,0.25342225206881824,30
CORRENTES,53,27,CoSaMP,0.7005931806336994,0.2522756557926272,30
CORRENTES,53,27,BP,3.0052844426122802,6.387371193366341,30
CORRENTES,53,28,OMP,0.767584025776426,0.18404580566810647,30
CORRENTES,53,28,CoSaMP,0.7689783429555013,0.18476809923095416,30
CORRENTES,53,28,BP,2.650212294661126,6.216309047235799,30
CORRENTES,53,29,OMP,0.8939030309209994,0.4076801175959278,30
CORRENTES,53,29,CoSaMP,0.8969533839524761,0.41690883806031126,30
CORRENTES,53,29,BP,1.8937662690223982,4.311229268757316,30
CORRENTES,53,30,OMP,0.8435661942214978,0.1782166876655468,30
CORRENTES,53,30,CoSaMP,0.8452037950628398,0.1764683832276485,30
CORRENTES,53,30,BP,1.5805949918487756,3.262710892293882,30
CORRENTES,53,31,OMP,0.9096145681378158,0.15913624434031776,30
CORRENTES,53,31,CoSaMP,0.911135167504593,0.156782968710918,30
CORRENTES,53,31,BP,1.2134247939957907,1.6295423545321857,30
CORRENTES,52,1,OMP,0.005284517688810668,0.004769524206223604,30
CORRENTES,52,1,CoSaMP,0.0013297025243610933,0.0032012730497595785,30
CORRENTES,52,1,BP,0.0014861309992682036,0.0007501738853440866,30
CORRENTES,52,2,OMP,0.0018412953574739285,0.002475248709033146,30
CORRENTES,52,2,CoSaMP,0.0022061478276489753,0.003091975692269363,30
CORRENTES,52,2,BP,0.001386138111804289,0.001834595718919733,30
CORRENTES,52,3,OMP,0.10125270743058962,0.18956278258461506,30
CORRENTES,52,3,CoSaMP,0.14358279800222726,0.22377040305651133,30
CORRENTES,52,3,BP,0.06153204869418047,0.11144314089089838,30
CORRENTES,52,4,OMP,0.11840051957395653,0.17519295936478374,30
CORRENTES,52,4,CoSaMP,0.1682731834193756,0.2424739243460382,30
CORRENTES,52,4,BP,0.08816738275036509,0.13038650560991866,30
CORRENTES,52,5,OMP,0.09289230847986432,0.11110509499622032,30
CORRENTES,52,5,CoSaMP,0.11146799870073541,0.17384705820803775,30
CORRENTES,52,5,BP,0.06047726443830104,0.059286250126678236,30
CORRENTES,52,6,OMP,0.24999701196477353,0.3687752197351627,30
CORRENTES,52,6,CoSaMP,0.23544339781904683,0.27209462880542773,30
CORRENTES,52,6,BP,0.09089907670920545,0.08898705995559719,30
CORRENTES,52,7,OMP,0.32555827009305377,0.5881085068258406,30
CORRENTES,52,7,CoSaMP,0.3068365811336643,0.23580703995592794,30
CORRENTES,52,7,BP,0.1536711192580148,0.1557430153012402,30
CORRENTES,52,8,OMP,0.6118829089994251,1.2783592311754213,30
CORRENTES,52,8,CoSaMP,1.0146417132672265,1.2292953798954596,30
CORRENTES,52,8,BP,0.2459144058773104,0.14788515591513704,30
CORRENTES,52,9,OMP,2.1087457412605226,3.1350689910544576,30
CORRENTES,52,9,CoSaMP,2.7545973769141354,4.804727745747502,30
CORRENTES,52,9,BP,0.39663121544523483,0.4869741600851922,30
CORRENTES,52,10,OMP,3.545787482114607,4.648453067698256,30
CORRENTES,52,10,CoSaMP,4.212247166250903,11.272651910770449,30
CORRENTES,52,10,BP,0.4643271582174387,0.6974879342398655,30
CORRENTES,52,11,OMP,2.462395282042554,3.2858356616635542,30
CORRENTES,52,11,CoSaMP,3.7465429928744216,13.55109452467302,30
CORRENTES,52,11,BP,0.7404164906919276,1.3712054001383809,30
CORRENTES,52,12,OMP,1.7644002955430387,2.8109144644411246,30
CORRENTES,52,12,CoSaMP,4.851153209472515,14.137360849751525,30
CORRENTES,52,12,BP,1.0031974253653184,1.585361048776066,30
CORRENTES,52,13,OMP,1.990712785845491,6.558492411791859,30
CORRENTES,52,13,CoSaMP,2.809764331584689,6.919322010969286,30
CORRENTES,52,13,BP,1.6645275281258962,4.233024269344428,30
CORRENTES,52,14,OMP,1.356016863294575,4.317020133564448,30
CORRENTES,52,14,CoSaMP,0.7920195620903333,0.9420342987711983,30
CORRENTES,52,14,BP,1.9433908120652101,3.3925121800311038,30
CORRENTES,52,15,OMP,0.7382651673410496,0.31237703969536335,30
CORRENTES,52,15,CoSaMP,0.6737329607020293,0.23109886991282722,30
CORRENTES,52,15,BP,1.0000612184729456,1.3529685504229325,30
CORRENTES,52,16,OMP,0.5494058712282921,0.31028609491890946,30
CORRENTES,52,16,CoSaMP,0.5677773711185675,0.3003297408430452,30
CORRENTES,52,16,BP,2.2923713574146682,3.414477439497744,30
CORRENTES,52,17,OMP,0.8699888729203312,1.2786392181373498,30
CORRENTES,52,17,CoSaMP,0.8751893479447187,1.254355329490756,30
CORRENTES,52,17,BP,2.518413541050077,3.1237204088000308,30
CORRENTES,52,18,OMP,0.6391530681512131,0.468253217951341,30
CORRENTES,52,18,CoSaMP,0.7181322813973572,0.5242781598917784,30
CORRENTES,52,18,BP,4.07890693960567,7.766385440300609,30
CORRENTES,52,19,OMP,0.6630163085598402,0.24656070881597386,30
CORRENTES,52,19,CoSaMP,0.8240895958265742,0.841748187363635,30
CORRENTES,52,19,BP,3.40954582030826,5.652066299913715,30
CORRENTES,52,20,OMP,0.6405496405907217,0.4138898885379204,30
CORRENTES,52,20,CoSaMP,4.557502537164054,20.97297965624616,30
CORRENTES,52,20,BP,4.9196185125366005,6.39615495847264,30
CORRENTES,52,21,OMP,0.7367726137268542,0.17072723711473983,30
CORRENTES,52,21,CoSaMP,9.5656775743236,47.49017472195413,30
CORRENTES,52,21,BP,1.9126790489635637,2.6646463053642537,30
CORRENTES,52,22,OMP,0.5839849185736076,0.27975128935371923,30
CORRENTES,52,22,CoSaMP,14.326306849015085,73.92389993713515,30
CORRENTES,52,22,BP,3.810860643104305,5.881075534782664,30
CORRENTES,52,23,OMP,0.691622722623522,0.23911949202788227,30
CORRENTES,52,23,CoSaMP,14.295559536722568,73.1251955995735,30
CORRENTES,52,23,BP,4.4111030441868335,4.917258057760637,30
CORRENTES,52,24,OMP,0.6163662641199379,0.22983184974968923,30
CORRENTES,52,24,CoSaMP,16.155029214653045,83.58689471067416,30
CORRENTES,52,24,BP,3.817558013929378,8.524718049462807,30
CORRENTES,52,25,OMP,0.6460652292345996,0.257701514407023,30
CORRENTES,52,25,CoSaMP,3.6851280530781367,16.300984786467268,30
CORRENTES,52,25,BP,2.9155544106901328,4.534055038145313,30
CORRENTES,52,26,OMP,0.7023424886942021,0.23921186207122838,30
CORRENTES,52,26,CoSaMP,1.7751416432179667,5.825236414081372,30
CORRENTES,52,26,BP,1.4207728208363466,1.9421203857522866,30
CORRENTES,52,27,OMP,0.6961972296838773,0.25252091399695253,30
CORRENTES,52,27,CoSaMP,0.8569360604254298,0.7631874413320449,30
CORRENTES,52,27,BP,1.1445111576453142,1.6119675360485088,30
CORRENTES,52,28,OMP,0.7659047120157958,0.1842847833934696,30
CORRENTES,52,28,CoSaMP,1.599420403483137,4.445530422937301,30
CORRENTES,52,28,BP,2.130192527485554,3.3549081310344606,30
CORRENTES,52,29,OMP,0.8907827044408402,0.3950205518226757,30
CORRENTES,52,29,CoSaMP,9.467947571248958,46.083282178114146,30
CORRENTES,52,29,BP,2.2240364634419714,3.8960620892493965,30
CORRENTES,52,30,OMP,0.8434762266585651,0.1779525741824129,30
CORRENTES,52,30,CoSaMP,19.4365484175678,100.10064440560606,30
CORRENTES,52,30,BP,1.7622650686879147,2.669543999780316,30
CORRENTES,52,31,OMP,0.9090930605483324,0.1606459216201375,30
CORRENTES,52,31,CoSaMP,8.51622622648167,40.9525394691136,30
CORRENTES,52,31,BP,1.1146975410704427,0.7583904838387797,30
CORRENTES,51,1,OMP,0.004973361181066223,0.0047333414559644375,30
CORRENTES,51,1,CoSaMP,0.0009932781345924362,0.000970266422428032,30
CORRENTES,51,1,BP,0.0014281760585423508,0.000765591490964889,30
CORRENTES,51,2,OMP,0.0023131058789510038,0.002074408153832177,30
CORRENTES,51,2,CoSaMP,0.0021506632683796446,0.002260974913829956,30
CORRENTES,51,2,BP,0.0012802432647360028,0.0011641497979633668,30
CORRENTES,51,3,OMP,0.09060360014606804,0.08920761615101996,30
CORRENTES,51,3,CoSaMP,0.09548300314599371,0.13161692403309197,30
CORRENTES,51,3,BP,0.03720138144474698,0.03802583384107981,30
CORRENTES,51,4,OMP,0.10218322934564943,0.13138803461574675,30
CORRENTES,51,4,CoSaMP,0.12102541696259603,0.15992379955527478,30
CORRENTES,51,4,BP,0.06813682094957867,0.08206392016865059,30
CORRENTES,51,5,OMP,0.09499593644715408,0.08293661834312543,30
CORRENTES,51,5,CoSaMP,0.13822423919200763,0.20565785071915607,30
CORRENTES,51,5,BP,0.04604421777695192,0.03554198974136147,30
CORRENTES,51,6,OMP,0.22137225761856982,0.23779506928634486,30
CORRENTES,51,6,CoSaMP,0.2427459417369494,0.28468150565273603,30
CORRENTES,51,6,BP,0.10979852229780611,0.09808473560077623,30
CORRENTES,51,7,OMP,0.3358007366538134,0.2565207391460752,30
CORRENTES,51,7,CoSaMP,0.4262450528950822,0.587916474345933,30
CORRENTES,51,7,BP,0.12031133427486339,0.09445849218377152,30
CORRENTES,51,8,OMP,0.808461504667367,1.2149295110951863,30
CORRENTES,51,8,CoSaMP,1.0250748924446413,1.1015613413405385,30
CORRENTES,51,8,BP,0.2601851566157174,0.23880654617242073,30
CORRENTES,51,9,OMP,2.507930752215075,4.86587973240534,30
CORRENTES,51,9,CoSaMP,1.7848538625674601,2.701047846655362,30
CORRENTES,51,9,BP,0.29989485594254817,0.23753509218575994,30
CORRENTES,51,10,OMP,2.7996503955091527,3.2253610754702864,30
CORRENTES,51,10,CoSaMP,2.37735567994083,2.578748266265878,30
CORRENTES,51,10,BP,0.4799922641100843,0.5253031016290884,30
CORRENTES,51,11,OMP,0.7157893491028428,1.0355258950588415,30
CORRENTES,51,11,CoSaMP,0.9763887703711868,1.0562861993248842,30
CORRENTES,51,11,BP,1.1984011711156435,3.48568567523421,30
CORRENTES,51,12,OMP,0.5332329185082436,0.3947218544640139,30
CORRENTES,51,12,CoSaMP,0.6258303696972206,0.42783832857795645,30
CORRENTES,51,12,BP,0.7055325489380674,1.0189819169639094,30
CORRENTES,51,13,OMP,0.6217086789493604,0.25290901257837173,30
CORRENTES,51,13,CoSaMP,0.6513862345709278,0.23054352879622897,30
CORRENTES,51,13,BP,0.9940496281542218,2.17438152805093,30
CORRENTES,51,14,OMP,0.5799483291884295,0.26737852598653045,30
CORRENTES,51,14,CoSaMP,0.5876465383494186,0.2796483791814421,30
CORRENTES,51,14,BP,1.3677361134501007,1.8653991716263676,30
CORRENTES,51,15,OMP,0.6994450417462564,0.22171192356892297,30
CORRENTES,51,15,CoSaMP,0.7043722725951801,0.22361116591895364,30
CORRENTES,51,15,BP,0.6325137922984432,0.669331338825293,30
CORRENTES,51,16,OMP,0.6260123758907953,0.3191996326608463,30
CORRENTES,51,16,CoSaMP,0.5958964050966901,0.2991088640297328,30
CORRENTES,51,16,BP,2.1242929239669768,2.307728342890867,30
CORRENTES,51,17,OMP,0.9287836452650262,1.2473633637717154,30
CORRENTES,51,17,CoSaMP,0.8931954684079505,1.234011695864514,30
CORRENTES,51,17,BP,1.970359705701847,3.2487326939124506,30
CORRENTES,51,18,OMP,0.8381059486350712,1.0014833799535485,30
CORRENTES,51,18,CoSaMP,0.6619633518768765,0.4654655135994762,30
CORRENTES,51,18,BP,3.397071930841435,4.655744440508265,30
CORRENTES,51,19,OMP,0.6753315952717409,0.2607602525880446,30
CORRENTES,51,19,CoSaMP,0.6735647004238595,0.24585840508150467,30
CORRENTES,51,19,BP,2.527219628567005,3.1600304063383686,30
CORRENTES,51,20,OMP,0.6498784906677341,0.42084895333038896,30
CORRENTES,51,20,CoSaMP,0.6494495020651663,0.4091091304528895,30
CORRENTES,51,20,BP,3.567933384104163,3.91880427112615,30
CORRENTES,51,21,OMP,0.7392072572443634,0.1733583281771753,30
CORRENTES,51,21,CoSaMP,0.7422459861163528,0.17195988810065027,30
CORRENTES,51,21,BP,1.8469053081639908,2.2214051899259433,30
CORRENTES,51,22,OMP,0.5862788192453522,0.28555938399816844,30
CORRENTES,51,22,CoSaMP,0.5900482090100573,0.2829408307892492,30
CORRENTES,51,22,BP,3.6447725889227787,5.328574793159889,30
CORRENTES,51,23,OMP,0.6994659113794028,0.24251886134601539,30
CORRENTES,51,23,CoSaMP,0.7013143253237837,0.23949846319848017,30
CORRENTES,51,23,BP,4.171524694043026,6.175212613381727,30
CORRENTES,51,24,OMP,0.6202024065896676,0.23203563867355304,30
CORRENTES,51,24,CoSaMP,0.6245388440776023,0.2305814943149229,30
CORRENTES,51,24,BP,3.7377269697834636,5.654040823750114,30
CORRENTES,51,25,OMP,0.6487408177800514,0.2564985150964791,30
CORRENTES,51,25,CoSaMP,0.6508334207862194,0.2568235533783236,30
CORRENTES,51,25,BP,3.585879588097117,6.104993948555252,30
CORRENTES,51,26,OMP,0.7044980174924387,0.2402198571936336,30
CORRENTES,51,26,CoSaMP,0.7060561604177231,0.2395558492617366,30
CORRENTES,51,26,BP,2.1190385306068023,3.670307635113904,30
CORRENTES,51,27,OMP,0.7010655127201029,0.25292973463511204,30
CORRENTES,51,27,CoSaMP,0.702842251166468,0.25150499138120547,30
CORRENTES,51,27,BP,1.1283328401176105,1.1429224845581718,30
CORRENTES,51,28,OMP,0.7694238553189338,0.18756141339604146,30
CORRENTES,51,28,CoSaMP,0.7707544593193086,0.18575427290065613,30
CORRENTES,51,28,BP,1.3066963136020946,1.7198724420091729,30
CORRENTES,51,29,OMP,0.8935213689382724,0.4028633428674599,30
CORRENTES,51,29,CoSaMP,0.8975873350974273,0.4119088732405718,30
CORRENTES,51,29,BP,1.3150750740250825,1.5268969490610198,30
CORRENTES,51,30,OMP,0.8456462628977338,0.1769692998188782,30
CORRENTES,51,30,CoSaMP,0.8469359679092621,0.1768178437343968,30
CORRENTES,51,30,BP,1.7594204504074453,5.062220769261688,30
CORRENTES,51,31,OMP,0.9108717296196807,0.15720933216602948,30
CORRENTES,51,31,CoSaMP,0.9123773437376304,0.15542314552753494,30
CORRENTES,51,31,BP,1.1047701824760496,1.280255686230896,30
CORRENTES,50,1,OMP,0.005351778619317455,0.00527736004293018,30
CORRENTES,50,1,CoSaMP,0.0010676435024625395,0.0007965295550753953,30
CORRENTES,50,1,BP,0.0014534909566289449,0.0008464463683204904,30
CORRENTES,50,2,OMP,0.0020072631292997285,0.0017827414065320448,30
CORRENTES,50,2,CoSaMP,0.0026485910396928146,0.002574812560940669,30
CORRENTES,50,2,BP,0.0012095835958207389,0.0012935743446213018,30
CORRENTES,50,3,OMP,0.07278099873937124,0.086520240707275,30
CORRENTES,50,3,CoSaMP,0.08863099598155173,0.09891773218311979,30
CORRENTES,50,3,BP,0.03171052120426381,0.030349064408619553,30
CORRENTES,50,4,OMP,0.123631878939716,0.157555282816874,30
CORRENTES,50,4,CoSaMP,0.15247652595894853,0.18252503552937188,30
CORRENTES,50,4,BP,0.06218184189089159,0.06026095352857169,30
CORRENTES,50,5,OMP,0.09377860448771781,0.10502679079476496,30
CORRENTES,50,5,CoSaMP,0.09643576633672851,0.13047904665559856,30
CORRENTES,50,5,BP,0.06193068460734349,0.07627012927798296,30
CORRENTES,50,6,OMP,0.24044237165943158,0.20955728259473602,30
CORRENTES,50,6,CoSaMP,0.2016645604184784,0.19788159777788825,30
CORRENTES,50,6,BP,0.08140316439976834,0.07346256067077817,30
CORRENTES,50,7,OMP,0.34148201654689514,0.45138006841314615,30
CORRENTES,50,7,CoSaMP,0.39389219427052835,0.3899551198473478,30
CORRENTES,50,7,BP,0.14152342218492722,0.15399902107178845,30
CORRENTES,50,8,OMP,0.6879825523692872,0.9409366242351177,30
CORRENTES,50,8,CoSaMP,0.6648696702044689,0.7163399263046313,30
CORRENTES,50,8,BP,0.26742050598019673,0.4132697620252882,30
CORRENTES,50,9,OMP,1.7238014334325575,3.2946437736646836,30
CORRENTES,50,9,CoSaMP,1.5763801664040116,2.312929042408116,30
CORRENTES,50,9,BP,0.34535368364966745,0.5883107652343263,30
CORRENTES,50,10,OMP,2.2310956607436894,2.396891650744045,30
CORRENTES,50,10,CoSaMP,2.1132717412934943,2.4715857082341097,30
CORRENTES,50,10,BP,0.5290071392872934,0.7268173614285856,30
CORRENTES,50,11,OMP,0.8891264631729437,1.0810072261523982,30
CORRENTES,50,11,CoSaMP,0.9084557851747648,1.011278246782698,30
CORRENTES,50,11,BP,1.8615564183648659,7.943729473690636,30
CORRENTES,50,12,OMP,0.6870567021252953,0.8363274279761858,30
CORRENTES,50,12,CoSaMP,0.5721626697465155,0.3745383976436803,30
CORRENTES,50,12,BP,0.806462011821425,1.1357192856865512,30
CORRENTES,50,13,OMP,0.6009400954056094,0.26305122966867045,30
CORRENTES,50,13,CoSaMP,0.6286803453944938,0.2770816893148234,30
CORRENTES,50,13,BP,1.6001002391486732,4.04573091269248,30
CORRENTES,50,14,OMP,0.5819940490434211,0.26562415912542825,30
CORRENTES,50,14,CoSaMP,0.585089407943814,0.2793933526566983,30
CORRENTES,50,14,BP,1.4353602485387091,2.33279530804041,30
CORRENTES,50,15,OMP,0.6991975426693592,0.22375867277236156,30
CORRENTES,50,15,CoSaMP,0.7041990938009653,0.22513887676763572,30
CORRENTES,50,15,BP,1.071557164498848,2.006250843109625,30
CORRENTES,50,16,OMP,0.5938707294517083,0.2982589795826671,30
CORRENTES,50,16,CoSaMP,0.5960644388201221,0.3023883440523594,30
CORRENTES,50,16,BP,1.6947945755191973,2.9971477368843495,30
CORRENTES,50,17,OMP,0.8943694801232499,1.2625271400702185,30
CORRENTES,50,17,CoSaMP,0.8954333099177824,1.2487641250867263,30
CORRENTES,50,17,BP,2.477898853265067,6.114296600825949,30
CORRENTES,50,18,OMP,0.6585070497529657,0.47595021976253393,30
CORRENTES,50,18,CoSaMP,0.6578759806445481,0.47369696580935405,30
CORRENTES,50,18,BP,4.158950199540712,6.992188229511477,30
CORRENTES,50,19,OMP,0.6718475808860923,0.250166208323486,30
CORRENTES,50,19,CoSaMP,0.6742084685619876,0.24665184746724067,30
CORRENTES,50,19,BP,2.1556590900546984,2.5954771596995645,30
CORRENTES,50,20,OMP,0.6506034451984742,0.41301328263934656,30
CORRENTES,50,20,CoSaMP,0.6513946511285004,0.4065303074885217,30
CORRENTES,50,20,BP,4.917717540628319,7.019657751138669,30
CORRENTES,50,21,OMP,0.7411644896351735,0.17254256666920553,30
CORRENTES,50,21,CoSaMP,0.7434483500416987,0.17084033311749303,30
CORRENTES,50,21,BP,1.8773828596008904,3.088396274534442,30
CORRENTES,50,22,OMP,0.5881812927051613,0.28525363378897595,30
CORRENTES,50,22,CoSaMP,0.5907407521819036,0.28379354643952787,30
CORRENTES,50,22,BP,3.1953451661051555,5.709221438733261,30
CORRENTES,50,23,OMP,0.6998894631764345,0.2402679372715005,30
CORRENTES,50,23,CoSaMP,0.6996407273114346,0.23646662336824953,30
CORRENTES,50,23,BP,4.806498354807759,8.262521169612596,30
CORRENTES,50,24,OMP,0.6224331735383013,0.23173315934306057,30
CORRENTES,50,24,CoSaMP,0.6261834197822147,0.22983302940363023,30
CORRENTES,50,24,BP,4.027324017775054,6.4700356799290155,30
CORRENTES,50,25,OMP,0.6488327259738397,0.2599035719703755,30
CORRENTES,50,25,CoSaMP,0.6508033658643336,0.25977657313523367,30
CORRENTES,50,25,BP,3.1834222331082187,5.198688114903698,30
CORRENTES,50,26,OMP,0.7046439845717563,0.24151365178248402,30
CORRENTES,50,26,CoSaMP,0.7057743585854352,0.24121757165286528,30
CORRENTES,50,26,BP,2.21216150773754,5.3524467276918095,30
CORRENTES,50,27,OMP,0.7009502362725163,0.2538343949564188,30
CORRENTES,50,27,CoSaMP,0.7015853115248178,0.25202824172282756,30
CORRENTES,50,27,BP,3.2237316540598777,5.661220045988179,30
CORRENTES,50,28,OMP,0.7711116951233703,0.185600005348522,30
CORRENTES,50,28,CoSaMP,0.7725184140402998,0.18459209481129216,30
CORRENTES,50,28,BP,2.3954714608137047,4.6985337996297964,30
CORRENTES,50,29,OMP,0.8958168782463594,0.40540204826660153,30
CORRENTES,50,29,CoSaMP,0.9011067988237832,0.4223387170585892,30
CORRENTES,50,29,BP,2.0848057419430943,6.222534231705608,30
CORRENTES,50,30,OMP,0.8460787315988522,0.17798818314019743,30
CORRENTES,50,30,CoSaMP,0.8477341078914085,0.17707252957684652,30
CORRENTES,50,30,BP,1.3679819695327653,2.692789842662029,30
CORRENTES,50,31,OMP,0.910803933391595,0.15973536800335325,30
CORRENTES,50,31,CoSaMP,0.9126216838400609,0.15592946912075947,30
CORRENTES,50,31,BP,1.076768219904655,1.0462559872499242,30
CORRENTES,49,1,OMP,0.005526229406406773,0.004923176303271716,30
CORRENTES,49,1,CoSaMP,0.0009344554639071354,0.0010441659067546693,30
CORRENTES,49,1,BP,0.0016391567446015865,0.0008832234336717921,30
CORRENTES,49,2,OMP,0.0023467923551141923,0.002127469942937356,30
CORRENTES,49,2,CoSaMP,0.002311826452678518,0.002436899147431043,30
CORRENTES,49,2,BP,0.0013777290495822212,0.0012508354218712181,30
CORRENTES,49,3,OMP,0.09136371970313202,0.1703883684478177,30
CORRENTES,49,3,CoSaMP,0.1067954214956586,0.18467236134490397,30
CORRENTES,49,3,BP,0.05647414048937638,0.05194850663521864,30
CORRENTES,49,4,OMP,0.151995798501399,0.23244387382257398,30
CORRENTES,49,4,CoSaMP,0.14812653251047914,0.1869377187694343,30
CORRENTES,49,4,BP,0.07091624201419501,0.11571311077264035,30
CORRENTES,49,5,OMP,0.09055736790394191,0.1375446597916479,30
CORRENTES,49,5,CoSaMP,0.12666261332440987,0.13949856245588063,30
CORRENTES,49,5,BP,0.07785586092320314,0.10382177229831893,30
CORRENTES,49,6,OMP,0.18080430904386374,0.201841207285574,30
CORRENTES,49,6,CoSaMP,0.27231139755710704,0.26312715022149474,30
CORRENTES,49,6,BP,0.10247390613184125,0.11651307750356901,30
CORRENTES,49,7,OMP,0.32541484434453555,0.42588904886613704,30
CORRENTES,49,7,CoSaMP,0.47670541336764827,0.7680899506288664,30
CORRENTES,49,7,BP,0.1309265239663219,0.1240715599017227,30
CORRENTES,49,8,OMP,0.7985414294702359,1.1899874485967097,30
CORRENTES,49,8,CoSaMP,0.9454990552694146,1.1699349615482824,30
CORRENTES,49,8,BP,0.34340862922175336,0.2917215174680546,30
CORRENTES,49,9,OMP,1.7053806081003027,4.414427191564163,30
CORRENTES,49,9,CoSaMP,1.7084429830681462,3.0902731766354465,30
CORRENTES,49,9,BP,0.46713993726073166,0.6278040658738464,30
CORRENTES,49,10,OMP,2.762867832782999,3.1382481074326534,30
CORRENTES,49,10,CoSaMP,2.4080185058417767,4.260722381066197,30
CORRENTES,49,10,BP,0.7777153320128584,0.8207482346591621,30
CORRENTES,49,11,OMP,1.0295692119356439,1.2296246123572117,30
CORRENTES,49,11,CoSaMP,1.0792126636464932,1.250134870764452,30
CORRENTES,49,11,BP,0.76308033868395,1.0952700766451837,30
CORRENTES,49,12,OMP,1.212037298633981,3.3050848624254106,30
CORRENTES,49,12,CoSaMP,0.8486281926042086,1.625109829669096,30
CORRENTES,49,12,BP,1.0885037892973664,1.3374109588427536,30
CORRENTES,49,13,OMP,1.1812150433784303,2.7667509028384596,30
CORRENTES,49,13,CoSaMP,0.7072068735302842,0.26148911257475577,30
CORRENTES,49,13,BP,1.3337277179901952,1.655562910526028,30
CORRENTES,49,14,OMP,0.629792017170649,0.2953438592239865,30
CORRENTES,49,14,CoSaMP,0.5973513176177345,0.2900907270733125,30
CORRENTES,49,14,BP,1.8105603102838121,2.9490456113788994,30
CORRENTES,49,15,OMP,0.6967007801034245,0.23004101288041492,30
CORRENTES,49,15,CoSaMP,0.7079620126216147,0.2244008250448418,30
CORRENTES,49,15,BP,1.1469756063904368,1.4054328386837023,30
CORRENTES,49,16,OMP,0.588598258240103,0.305569978612204,30
CORRENTES,49,16,CoSaMP,0.5938577113459979,0.30404623555817933,30
CORRENTES,49,16,BP,2.1940428389217685,3.207824664085278,30
CORRENTES,49,17,OMP,0.8967431448912453,1.2669347110087537,30
CORRENTES,49,17,CoSaMP,0.8975790417313169,1.2468273888807917,30
CORRENTES,49,17,BP,2.984857609965333,5.018299821784526,30
CORRENTES,49,18,OMP,0.6677137961603546,0.47269717926281213,30
CORRENTES,49,18,CoSaMP,0.6681784048747732,0.47032840992948266,30
CORRENTES,49,18,BP,4.1482171806556485,7.839652079502979,30
CORRENTES,49,19,OMP,0.672046067914014,0.24826774588001038,30
CORRENTES,49,19,CoSaMP,0.6744996520066145,0.24579750676511453,30
CORRENTES,49,19,BP,3.535264803183308,5.894648396030772,30
CORRENTES,49,20,OMP,0.6484499070256765,0.4186279842100975,30
CORRENTES,49,20,CoSaMP,0.6458045557559415,0.41471608136627375,30
CORRENTES,49,20,BP,5.705120670357888,7.637222569824425,30
CORRENTES,49,21,OMP,0.7408899276853962,0.17445550703430165,30
CORRENTES,49,21,CoSaMP,0.7429825270613243,0.17303441347163726,30
CORRENTES,49,21,BP,2.503414282744099,2.931497577245823,30
CORRENTES,49,22,OMP,0.5874900260824297,0.28465367757320104,30
CORRENTES,49,22,CoSaMP,0.5893312923066722,0.2844702031917829,30
CORRENTES,49,22,BP,4.198766305583152,5.809090068772916,30
CORRENTES,49,23,OMP,0.7020991522654072,0.24201244192690755,30
CORRENTES,49,23,CoSaMP,0.7035114171598044,0.2398462964152198,30
CORRENTES,49,23,BP,4.22493241011154,4.710974531673988,30
CORRENTES,49,24,OMP,0.6215547667569818,0.2358729364626793,30
CORRENTES,49,24,CoSaMP,0.6249850615383524,0.23423168283538462,30
CORRENTES,49,24,BP,3.400170837240203,3.86192733757994,30
CORRENTES,49,25,OMP,0.6497690064513753,0.2590316044154252,30
CORRENTES,49,25,CoSaMP,0.6513064984769666,0.25887654141120753,30
CORRENTES,49,25,BP,3.99701449649799,6.776727573683456,30
CORRENTES,49,26,OMP,0.7054302855201893,0.24078992806931082,30
CORRENTES,49,26,CoSaMP,0.7066706246441202,0.23894164992733757,30
CORRENTES,49,26,BP,3.8000352058372684,6.182871233916787,30
CORRENTES,49,27,OMP,0.701379456717237,0.2552680215691979,30
CORRENTES,49,27,CoSaMP,0.7035232504589887,0.2544258252702806,30
CORRENTES,49,27,BP,2.815291023690309,4.420956809374052,30
CORRENTES,49,28,OMP,0.7713706900089737,0.1857836842826769,30
CORRENTES,49,28,CoSaMP,0.773064577949791,0.18621780215725317,30
CORRENTES,49,28,BP,2.2498341264470607,3.650878523965471,30
CORRENTES,49,29,OMP,0.8956632429554859,0.40148857875272553,30
CORRENTES,49,29,CoSaMP,0.8984677573366409,0.4106705278769312,30
CORRENTES,49,29,BP,2.0191227488672925,2.039389396924899,30
CORRENTES,49,30,OMP,0.8457340569130095,0.17969131806658295,30
CORRENTES,49,30,CoSaMP,0.847143843608816,0.17756622747657047,30
CORRENTES,49,30,BP,2.6837309583071525,5.55514700651229,30
CORRENTES,49,31,OMP,0.9113938429698092,0.15937672290564828,30
CORRENTES,49,31,CoSaMP,0.9130330896831678,0.1560698553148394,30
CORRENTES,49,31,BP,2.238667122610041,4.168203921727084,30
CORRENTES,48,1,OMP,0.005260098027322458,0.004638441310601758,30
CORRENTES,48,1,CoSaMP,0.0013353931824601304,0.001318736770457199,30
CORRENTES,48,1,BP,0.001774309422627855,0.0012144664689641093,30
CORRENTES,48,2,OMP,0.0025484002312139323,0.0029278042675161525,30
CORRENTES,48,2,CoSaMP,0.0034018330385286928,0.003252636559641951,30
