group,m,harmonic,alg,mean,std,n
TENSOES,64,11,CoSaMP,0.6277593260372095,0.6108519312974373,30
TENSOES,64,11,BP,0.1887948639943852,0.16110092222497086,30
TENSOES,64,12,OMP,0.8150276302829526,1.2719053425199704,30
TENSOES,64,12,CoSaMP,0.864496358474845,1.2942118416829356,30
TENSOES,64,12,BP,0.18261169392685936,0.16321505549777138,30
TENSOES,64,13,OMP,0.735876916135336,0.9031860011802305,30
TENSOES,64,13,CoSaMP,0.7314266818293239,0.9089245549373257,30
TENSOES,64,13,BP,0.13269324882178582,0.08894288985578931,30
TENSOES,64,14,OMP,0.62819361235766,0.4003536233207209,30
TENSOES,64,14,CoSaMP,0.5838230023067611,0.34441007210648755,30
TENSOES,64,14,BP,0.22403972628598773,0.20882145838793953,30
TENSOES,64,15,OMP,0.704257099471428,0.6363254664268968,30
TENSOES,64,15,CoSaMP,0.6638521554564731,0.32175660281928037,30
TENSOES,64,15,BP,0.1622951480127883,0.1267901709833743,30
TENSOES,64,16,OMP,0.6374754891198612,0.39892311550948933,30
TENSOES,64,16,CoSaMP,0.7040318828061588,0.3898356598860426,30
TENSOES,64,16,BP,0.1840450876946794,0.12977379236707395,30
TENSOES,64,17,OMP,0.7732741143469657,0.6959903192134121,30
TENSOES,64,17,CoSaMP,0.6743538824841792,0.3202228292454779,30
TENSOES,64,17,BP,0.23869713105666895,0.14225291332851478,30
TENSOES,64,18,OMP,0.696427943919732,0.3353182439325528,30
TENSOES,64,18,CoSaMP,0.6993142199996101,0.3363106690243113,30
TENSOES,64,18,BP,0.18576449712280832,0.10792126269499,30
TENSOES,64,19,OMP,0.7292561251391205,0.2815663458569934,30
TENSOES,64,19,CoSaMP,0.7596800565007427,0.28542443739219947,30
TENSOES,64,19,BP,0.19089512808083509,0.14303429133912696,30
TENSOES,64,20,OMP,0.7781340700780179,0.27682776962500044,30
TENSOES,64,20,CoSaMP,0.8445028378281186,0.23692305093716975,30
TENSOES,64,20,BP,0.26324944161913544,0.15581416755814714,30
TENSOES,64,21,OMP,0.9335934579369576,0.3179879051842794,30
TENSOES,64,21,CoSaMP,0.9790864364975562,0.2859982406921285,30
TENSOES,64,21,BP,0.2570407912450486,0.18040975428867811,30
TENSOES,64,22,OMP,0.8019720455312002,0.32144481178280654,30
TENSOES,64,22,CoSaMP,0.8233155938057555,0.32265373874936754,30
TENSOES,64,22,BP,0.27576988702165167,0.16539886043399157,30
TENSOES,64,23,OMP,0.886615487022095,0.2408545768253181,30
TENSOES,64,23,CoSaMP,0.8886268694512147,0.24162070629380272,30
TENSOES,64,23,BP,0.25089181171019276,0.12457522420677863,30
TENSOES,64,24,OMP,0.8936049605280253,0.22817929942118262,30
TENSOES,64,24,CoSaMP,0.8941418062846233,0.2284081598295575,30
TENSOES,64,24,BP,0.27390276719620604,0.16434129421469026,30
TENSOES,64,25,OMP,0.9139432238961602,0.23314029026558372,30
TENSOES,64,25,CoSaMP,0.9145052526945245,0.23330436771172744,30
TENSOES,64,25,BP,0.32498084452114234,0.2399914499604554,30
TENSOES,64,26,OMP,0.9249452358498025,0.23333923372193494,30
TENSOES,64,26,CoSaMP,0.9252416294765027,0.23341602960320837,30
TENSOES,64,26,BP,0.2805752621145818,0.1975337240127122,30
TENSOES,64,27,OMP,0.9400888234635485,0.16632920460631023,30
TENSOES,64,27,CoSaMP,0.9403334830003559,0.16635997697099186,30
TENSOES,64,27,BP,0.4492015397587901,0.29448788357275535,30
TENSOES,64,28,OMP,0.9584396433353802,0.1659644817028317,30
TENSOES,64,28,CoSaMP,0.9585914254969485,0.16614795268242866,30
TENSOES,64,28,BP,0.3571307529621709,0.2918679546768329,30
TENSOES,64,29,OMP,0.9917033458030576,0.011769972077672072,30
TENSOES,64,29,CoSaMP,0.9918004144926426,0.01177914477297128,30
TENSOES,64,29,BP,0.3647975877585116,0.2076850251533595,30
TENSOES,64,30,OMP,0.9952572200277284,0.0038700379494870907,30
TENSOES,64,30,CoSaMP,0.9953219757108814,0.0038891530323228486,30
TENSOES,64,30,BP,0.39101935459426235,0.20605918089325334,30
TENSOES,64,31,OMP,0.9958032611995846,0.008711907558147908,30
TENSOES,64,31,CoSaMP,0.9958977021578773,0.008614324095069587,30
TENSOES,64,31,BP,0.3737700225277965,0.26654282202100416,30
TENSOES,63,1,OMP,0.004124249119541964,0.003532434419765881,30
TENSOES,63,1,CoSaMP,0.000648219604664421,0.0006340433716554824,30
TENSOES,63,1,BP,0.0010172237610819072,0.0003485332009463938,30
TENSOES,63,2,OMP,0.0018659513897138283,0.0015676851837210515,30
TENSOES,63,2,CoSaMP,0.0019100683402459707,0.001594193311114325,30
TENSOES,63,2,BP,0.0007775093977651905,0.0007298794814657104,30
TENSOES,63,3,OMP,0.1846336671177993,0.14493365637917346,30
TENSOES,63,3,CoSaMP,0.19418908261531442,0.16036394884359162,30
TENSOES,63,3,BP,0.09211888222423818,0.10614059189525472,30
TENSOES,63,4,OMP,0.12529797379105848,0.14422821354263735,30
TENSOES,63,4,CoSaMP,0.13868178711329904,0.14564391509631242,30
TENSOES,63,4,BP,0.05371664610569141,0.04557441215944925,30
TENSOES,63,5,OMP,0.05001453387102605,0.05041507547328439,30
TENSOES,63,5,CoSaMP,0.04896286402375663,0.04211507904182131,30
TENSOES,63,5,BP,0.039580190656541454,0.031141937472145265,30
TENSOES,63,6,OMP,0.14568739435423617,0.19044131232508285,30
TENSOES,63,6,CoSaMP,0.14270145414044494,0.19707401412834147,30
TENSOES,63,6,BP,0.04770606743126692,0.04855152563857032,30
TENSOES,63,7,OMP,0.5815304838153509,2.0761964477138775,30
TENSOES,63,7,CoSaMP,0.6160220709284651,2.1749766608940826,30
TENSOES,63,7,BP,0.16915018426041226,0.4661194273217427,30
TENSOES,63,8,OMP,0.3084639914796596,0.19450220726908368,30
TENSOES,63,8,CoSaMP,0.3712863749524301,0.29902153669569204,30
TENSOES,63,8,BP,0.11907499265633423,0.08523891627359297,30
TENSOES,63,9,OMP,0.41958299951560024,0.2542204177945425,30
TENSOES,63,9,CoSaMP,0.43457969277384945,0.2986045329678902,30
TENSOES,63,9,BP,0.1911936533920175,0.19240780509964373,30
TENSOES,63,10,OMP,0.6111246894541797,0.5505948157137383,30
TENSOES,63,10,CoSaMP,0.8226525577390389,1.0411537541768765,30
TENSOES,63,10,BP,0.16777159023578037,0.15664752478277735,30
TENSOES,63,11,OMP,0.5835209315288787,0.6137692979776834,30
TENSOES,63,11,CoSaMP,0.7504384096212714,0.752815039308604,30
TENSOES,63,11,BP,0.24057635027353222,0.36099960461107,30
TENSOES,63,12,OMP,0.9344221134369044,1.3479963019028072,30
TENSOES,63,12,CoSaMP,0.8937936723543611,1.3242266367613382,30
TENSOES,63,12,BP,0.19642739976404547,0.17924000622984554,30
TENSOES,63,13,OMP,0.7380177983417481,0.9293382567797279,30
TENSOES,63,13,CoSaMP,0.7806940743290305,0.8874637283203304,30
TENSOES,63,13,BP,0.13861460429939956,0.08317203343465757,30
TENSOES,63,14,OMP,0.5538919453833501,0.35980762421584506,30
TENSOES,63,14,CoSaMP,0.5899048586412659,0.35155074201832714,30
TENSOES,63,14,BP,0.19647114587108386,0.18108108409163248,30
TENSOES,63,15,OMP,0.7501367109969305,0.6458042065828038,30
TENSOES,63,15,CoSaMP,0.7552115556656018,0.2499347654956046,30
TENSOES,63,15,BP,0.23522416199568622,0.23976063706287407,30
TENSOES,63,16,OMP,0.7044224254684447,0.3419265424367476,30
TENSOES,63,16,CoSaMP,0.7845224814601931,0.382536570540597,30
TENSOES,63,16,BP,0.28370261469722746,0.3199378883401463,30
TENSOES,63,17,OMP,0.7646175657866588,0.39852183276595987,30
TENSOES,63,17,CoSaMP,0.7704752639652708,0.41619717888048396,30
TENSOES,63,17,BP,0.2856375059813335,0.297089752280704,30
TENSOES,63,18,OMP,0.7342542634847494,0.323745848841775,30
TENSOES,63,18,CoSaMP,0.7897276925466552,0.29938886803490067,30
TENSOES,63,18,BP,0.23422830126826105,0.20257547443336874,30
TENSOES,63,19,OMP,0.7884761146696866,0.2682280220620962,30
TENSOES,63,19,CoSaMP,0.8428524886114502,0.2391655935216833,30
TENSOES,63,19,BP,0.24584016051748261,0.16579883522693464,30
TENSOES,63,20,OMP,0.8439726031129894,0.2464406848080846,30
TENSOES,63,20,CoSaMP,0.8717320296984566,0.23300257820994208,30
TENSOES,63,20,BP,0.35230883829724036,0.29548066212844815,30
TENSOES,63,21,OMP,0.961856622922552,0.38312860023583367,30
TENSOES,63,21,CoSaMP,0.9720662637618978,0.38062794985964155,30
TENSOES,63,21,BP,0.2804915118549467,0.17434961739998597,30
TENSOES,63,22,OMP,0.8259119701585392,0.3105687644170906,30
TENSOES,63,22,CoSaMP,0.8653966950259392,0.2845205967430191,30
TENSOES,63,22,BP,0.28331522453429686,0.2821392160073758,30
TENSOES,63,23,OMP,0.8622792942652595,0.2670795234954051,30
TENSOES,63,23,CoSaMP,0.8880299528771777,0.2457258997637042,30
TENSOES,63,23,BP,0.2523552063580208,0.16443448282816087,30
TENSOES,63,24,OMP,0.8985362035257928,0.22209285910546633,30
TENSOES,63,24,CoSaMP,0.905122744047375,0.2266208415101966,30
TENSOES,63,24,BP,0.3399819884010406,0.2048202044235986,30
TENSOES,63,25,OMP,0.9143438303083666,0.232638404390326,30
TENSOES,63,25,CoSaMP,0.945635309248703,0.17820991930137117,30
TENSOES,63,25,BP,0.3404501976894118,0.23241664028890532,30
TENSOES,63,26,OMP,0.9304453084128509,0.22217833317214175,30
TENSOES,63,26,CoSaMP,0.957263018575642,0.17420704302021514,30
TENSOES,63,26,BP,0.3011072780176768,0.228383828241129,30
TENSOES,63,27,OMP,0.9387494360910467,0.17404345342741512,30
TENSOES,63,27,CoSaMP,0.9648740481886136,0.10357143681182848,30
TENSOES,63,27,BP,0.35931974453101845,0.2071812943146779,30
TENSOES,63,28,OMP,0.9589438530131971,0.16383767473389743,30
TENSOES,63,28,CoSaMP,0.9601478940751293,0.16535819353280803,30
TENSOES,63,28,BP,0.34143200665562606,0.21385133747213322,30
TENSOES,63,29,OMP,0.9918312561706782,0.011753008487800871,30
TENSOES,63,29,CoSaMP,0.9924820146284861,0.011213240045352646,30
TENSOES,63,29,BP,0.3893111657314078,0.24492207598878676,30
TENSOES,63,30,OMP,0.995314709984228,0.003908884060239837,30
TENSOES,63,30,CoSaMP,0.9956495988472668,0.0037075901571925855,30
TENSOES,63,30,BP,0.43090411918501864,0.2553848204109763,30
TENSOES,63,31,OMP,0.9959351982789972,0.008560026243323205,30
TENSOES,63,31,CoSaMP,0.9961306424070803,0.008391289997351918,30
TENSOES,63,31,BP,0.4953196483329851,0.5260795557729944,30
TENSOES,62,1,OMP,0.003980204710493437,0.0036849743198440646,30
TENSOES,62,1,CoSaMP,0.0007159146627458131,0.0007121501069175244,30
TENSOES,62,1,BP,0.0009909929388211647,0.0006178156939138394,30
TENSOES,62,2,OMP,0.0020358505876902615,0.0016149079095317245,30
TENSOES,62,2,CoSaMP,0.0019771583420906706,0.0018070731875955068,30
TENSOES,62,2,BP,0.0011936446630703098,0.0012467687254789478,30
TENSOES,62,3,OMP,0.1798918951593869,0.14057357722916408,30
TENSOES,62,3,CoSaMP,0.18065977641348258,0.1341127091866233,30
TENSOES,62,3,BP,0.08242275811701587,0.08296344650743037,30
TENSOES,62,4,OMP,0.13393300377203435,0.13082530260086508,30
TENSOES,62,4,CoSaMP,0.14879068299451798,0.16115735878080678,30
TENSOES,62,4,BP,0.08271803292767235,0.0986659944829026,30
TENSOES,62,5,OMP,0.06545697857801808,0.06918005942676017,30
TENSOES,62,5,CoSaMP,0.06695727183232385,0.06317710413642594,30
TENSOES,62,5,BP,0.048316174481066516,0.05630795749304928,30
TENSOES,62,6,OMP,0.1558201933480758,0.19790888897273373,30
TENSOES,62,6,CoSaMP,0.16199519009189756,0.19882432351581947,30
TENSOES,62,6,BP,0.06586125225342775,0.0811870713789763,30
TENSOES,62,7,OMP,0.6230975205281808,2.1059528731078765,30
TENSOES,62,7,CoSaMP,0.62962142230444,1.9382305541799203,30
TENSOES,62,7,BP,0.26742667503952966,0.8870048291206347,30
TENSOES,62,8,OMP,0.3152447230681967,0.24247985870579697,30
TENSOES,62,8,CoSaMP,0.4945445668319702,0.6461623317893384,30
TENSOES,62,8,BP,0.1643666129034687,0.2073281275336275,30
TENSOES,62,9,OMP,0.4437899678470304,0.2701638449554189,30
TENSOES,62,9,CoSaMP,0.5133692271504557,0.31537203997221414,30
TENSOES,62,9,BP,0.20852218807792042,0.18886937066574072,30
TENSOES,62,10,OMP,0.5974687179339707,0.48461150508572615,30
TENSOES,62,10,CoSaMP,0.5983507657389205,0.29785001293407387,30
TENSOES,62,10,BP,0.2507781805329447,0.36672361324621583,30
TENSOES,62,11,OMP,0.5964175482939654,0.4568544140086158,30
TENSOES,62,11,CoSaMP,0.6133177149109267,0.4474919815218533,30
TENSOES,62,11,BP,0.24321679216424824,0.22775311623818015,30
TENSOES,62,12,OMP,0.9171027197944456,1.2834479446306097,30
TENSOES,62,12,CoSaMP,0.822451854218071,1.2027969615340628,30
TENSOES,62,12,BP,0.23838201717865992,0.22841427807670203,30
TENSOES,62,13,OMP,0.7397364306036835,0.8527946628077139,30
TENSOES,62,13,CoSaMP,0.7672312954122461,0.8300010087555039,30
TENSOES,62,13,BP,0.27277770327851747,0.3261513848680302,30
TENSOES,62,14,OMP,0.6465034557467239,0.41843488500688325,30
TENSOES,62,14,CoSaMP,0.6686588281544281,0.41663601106289777,30
TENSOES,62,14,BP,0.3077633845871245,0.23384747351476015,30
TENSOES,62,15,OMP,0.6831543583697243,0.450245453975076,30
TENSOES,62,15,CoSaMP,0.7450232697885788,0.4373559726475835,30
TENSOES,62,15,BP,0.2785891790273406,0.2061431730766765,30
TENSOES,62,16,OMP,0.769986964499875,0.316298171189466,30
TENSOES,62,16,CoSaMP,0.7902768906295717,0.290604821528686,30
TENSOES,62,16,BP,0.2945628047507217,0.2809749870121278,30
TENSOES,62,17,OMP,0.9364208035490396,0.8619675909752772,30
TENSOES,62,17,CoSaMP,0.9809098089072024,0.8476259215631672,30
TENSOES,62,17,BP,0.2898200486676456,0.2906262767811078,30
TENSOES,62,18,OMP,0.7417441278881773,0.3307015983879009,30
TENSOES,62,18,CoSaMP,0.8014505065002849,0.3048056838353445,30
TENSOES,62,18,BP,0.2928476876449851,0.19967077196076677,30
TENSOES,62,19,OMP,0.7963035054848936,0.26855307281860696,30
TENSOES,62,19,CoSaMP,0.8464626176952902,0.2531666055871212,30
TENSOES,62,19,BP,0.2968855120989643,0.29337516168596367,30
TENSOES,62,20,OMP,0.8498387656041235,0.23619503088030677,30
TENSOES,62,20,CoSaMP,0.8920585250711216,0.20560923160227498,30
TENSOES,62,20,BP,0.30037093351173294,0.19180360280467024,30
TENSOES,62,21,OMP,0.9039844950530161,0.206278306785751,30
TENSOES,62,21,CoSaMP,0.9075000704133742,0.21209837636004547,30
TENSOES,62,21,BP,0.32909257232568556,0.22197866265639685,30
TENSOES,62,22,OMP,0.8319721459953543,0.30555047692133286,30
TENSOES,62,22,CoSaMP,0.840074241049139,0.3065946223236963,30
TENSOES,62,22,BP,0.55683694505708,1.099642522120824,30
TENSOES,62,23,OMP,0.8656035413738753,0.26226109778545686,30
TENSOES,62,23,CoSaMP,0.8848196758461202,0.2530541517176484,30
TENSOES,62,23,BP,0.35361611902966517,0.4574342355739515,30
TENSOES,62,24,OMP,0.8631344252284793,0.27986563899663414,30
TENSOES,62,24,CoSaMP,0.9226456952682459,0.21096289148241554,30
TENSOES,62,24,BP,0.35480968227358517,0.24520990125319048,30
TENSOES,62,25,OMP,0.9288534681850369,0.18694412508296981,30
TENSOES,62,25,CoSaMP,0.9860615778331174,0.014910462213897396,30
TENSOES,62,25,BP,0.3752119696347405,0.19492958735361068,30
TENSOES,62,26,OMP,0.9302714230787672,0.20656705762823022,30
TENSOES,62,26,CoSaMP,0.9597839901615948,0.16040493300023353,30
TENSOES,62,26,BP,0.370304258333001,0.21758119618260674,30
TENSOES,62,27,OMP,0.9457694921395189,0.16407568475810413,30
TENSOES,62,27,CoSaMP,0.9621084948978065,0.14581326299287914,30
TENSOES,62,27,BP,0.45946995777662486,0.35510840582889885,30
TENSOES,62,28,OMP,0.9339327438691478,0.2153221589282407,30
TENSOES,62,28,CoSaMP,0.9605686329314997,0.14473160249513492,30
TENSOES,62,28,BP,0.5462981962289343,0.7332916367555854,30
TENSOES,62,29,OMP,0.9699052019416631,0.12679190827525186,30
TENSOES,62,29,CoSaMP,0.971193091844018,0.12682121221359957,30
TENSOES,62,29,BP,0.40932497714629346,0.22002146830567254,30
TENSOES,62,30,OMP,0.9933524096789436,0.012825593301385784,30
TENSOES,62,30,CoSaMP,0.9938372977433557,0.012777245294646817,30
TENSOES,62,30,BP,0.49914901448688787,0.4241705053062231,30
TENSOES,62,31,OMP,0.9953616457357952,0.009290567421717534,30
TENSOES,62,31,CoSaMP,0.9956113935016785,0.009161294271523637,30
TENSOES,62,31,BP,0.4148986089031447,0.27782570369098325,30
TENSOES,61,1,OMP,0.004265400837492915,0.0036446550555926482,30
TENSOES,61,1,CoSaMP,0.000952348725485104,0.0007217634848789701,30
TENSOES,61,1,BP,0.0013544741276586424,0.0006486033694946405,30
TENSOES,61,2,OMP,0.0019350654133463853,0.0013392690965570047,30
TENSOES,61,2,CoSaMP,0.0026222178878870426,0.001564603846803404,30
TENSOES,61,2,BP,0.0009998127258238772,0.0009137157085340803,30
TENSOES,61,3,OMP,0.17300432926439574,0.1224191947076176,30
TENSOES,61,3,CoSaMP,0.22955574876010992,0.1874545457846685,30
TENSOES,61,3,BP,0.1031053937625517,0.07938531323286382,30
TENSOES,61,4,OMP,0.143967705800282,0.16601330204675477,30
TENSOES,61,4,CoSaMP,0.17934213492997444,0.2513058444994258,30
TENSOES,61,4,BP,0.0683158754298608,0.06431014509326818,30
TENSOES,61,5,OMP,0.06489928670026814,0.08789685939432496,30
TENSOES,61,5,CoSaMP,0.07428911655729364,0.08950151902921906,30
TENSOES,61,5,BP,0.037715322835498256,0.024074753253780643,30
TENSOES,61,6,OMP,0.16429128917684224,0.18566778188098937,30
TENSOES,61,6,CoSaMP,0.18095649107390105,0.203861864720931,30
TENSOES,61,6,BP,0.07733243871102549,0.0696907137411263,30
TENSOES,61,7,OMP,0.3351083040765534,0.36076014326262396,30
TENSOES,61,7,CoSaMP,0.30491039002597253,0.4220973963469023,30
TENSOES,61,7,BP,0.14178560413208424,0.1463626738630303,30
TENSOES,61,8,OMP,0.33088831599203306,0.34602016443251,30
TENSOES,61,8,CoSaMP,0.3493310570245773,0.33620648579185036,30
TENSOES,61,8,BP,0.17058386833669834,0.14351937706696127,30
TENSOES,61,9,OMP,0.4496137648244375,0.28225576539228747,30
TENSOES,61,9,CoSaMP,0.4725971974336593,0.2545073052575776,30
TENSOES,61,9,BP,0.16140145876534814,0.12269262941830932,30
TENSOES,61,10,OMP,0.5313787931087064,0.44635998954919076,30
TENSOES,61,10,CoSaMP,0.7356192476568292,0.8790483863785786,30
TENSOES,61,10,BP,0.18553677556865375,0.13380343098320432,30
TENSOES,61,11,OMP,0.6634935516534791,0.6926657765895488,30
TENSOES,61,11,CoSaMP,1.470197187550563,4.580243754720087,30
TENSOES,61,11,BP,0.4157049343682106,1.127417739179501,30
TENSOES,61,12,OMP,0.8539086687650886,1.2810336053210694,30
TENSOES,61,12,CoSaMP,0.9289722960781374,1.3106038381553164,30
TENSOES,61,12,BP,0.2936616065155197,0.3545265809260923,30
TENSOES,61,13,OMP,0.8039645271758997,0.9158935694077407,30
TENSOES,61,13,CoSaMP,0.8471876432269349,0.9478329927977613,30
TENSOES,61,13,BP,0.2779201437336926,0.2410299347806172,30
TENSOES,61,14,OMP,0.6608102394778431,0.4190270559130372,30
TENSOES,61,14,CoSaMP,0.7455508670115286,0.39447681195601736,30
TENSOES,61,14,BP,0.2513547566600577,0.31206960513981324,30
TENSOES,61,15,OMP,0.6809639634976138,0.31611726514356936,30
TENSOES,61,15,CoSaMP,0.7345227004861978,0.26495527114046424,30
TENSOES,61,15,BP,0.3670226218138245,0.27875688405839183,30
TENSOES,61,16,OMP,0.740912524658665,0.45993372862408016,30
TENSOES,61,16,CoSaMP,0.7153913679414236,0.3340854352539301,30
TENSOES,61,16,BP,0.26628731626954233,0.22588696717782372,30
TENSOES,61,17,OMP,0.889440502798991,0.6030696252372888,30
TENSOES,61,17,CoSaMP,1.1266914202829978,0.9796247123639192,30
TENSOES,61,17,BP,0.35117009679273,0.5664215057037788,30
TENSOES,61,18,OMP,0.9489978773289974,0.6425046123594508,30
TENSOES,61,18,CoSaMP,0.9673375561377182,0.8476089838327383,30
TENSOES,61,18,BP,0.41035816318007284,0.35590792332045323,30
TENSOES,61,19,OMP,0.8029359920155661,0.31542227451498267,30
TENSOES,61,19,CoSaMP,0.9218382160688718,0.660616748470116,30
TENSOES,61,19,BP,0.28964851599275515,0.22285758935465144,30
TENSOES,61,20,OMP,0.8692371509160505,0.2289500845629264,30
TENSOES,61,20,CoSaMP,0.888260235735947,0.26935945865560584,30
TENSOES,61,20,BP,0.28310995509093123,0.17249232382333918,30
TENSOES,61,21,OMP,0.9885166615297,0.39584970355513394,30
TENSOES,61,21,CoSaMP,1.0667126057817347,0.5613302819317906,30
TENSOES,61,21,BP,0.3805705635818253,0.5512903276494322,30
TENSOES,61,22,OMP,0.8272107649526326,0.29915724706820784,30
TENSOES,61,22,CoSaMP,0.8246147001740916,0.3060964814361576,30
TENSOES,61,22,BP,0.37627339437437773,0.363182542683024,30
TENSOES,61,23,OMP,0.8828334911560537,0.24324643204632596,30
TENSOES,61,23,CoSaMP,0.8649831054288986,0.23782318424510326,30
TENSOES,61,23,BP,0.3392102514839805,0.36624253405148677,30
TENSOES,61,24,OMP,0.8509343506551393,0.30204533776742076,30
TENSOES,61,24,CoSaMP,0.8445479837268967,0.3094342537018023,30
TENSOES,61,24,BP,0.34212629044553744,0.20924346072084538,30
TENSOES,61,25,OMP,0.9827229595063821,0.20037488670927459,30
TENSOES,61,25,CoSaMP,0.9836846512104742,0.2139653949095643,30
TENSOES,61,25,BP,0.37000116557820534,0.2647571530596801,30
TENSOES,61,26,OMP,0.9559275149116934,0.21491960451086267,30
TENSOES,61,26,CoSaMP,0.9609501952427574,0.22964495338876093,30
TENSOES,61,26,BP,0.35213813945903005,0.20600648058834953,30
TENSOES,61,27,OMP,0.9598829095823062,0.1142712658312869,30
TENSOES,61,27,CoSaMP,0.9580516521566357,0.12078569665960075,30
TENSOES,61,27,BP,0.4739407369946551,0.4771169477280775,30
TENSOES,61,28,OMP,0.9612378829517844,0.14812121017840219,30
TENSOES,61,28,CoSaMP,0.962012149177037,0.13523980473852387,30
TENSOES,61,28,BP,0.8216600887074945,2.356996773066658,30
TENSOES,61,29,OMP,0.9822841686645789,0.051114662666901525,30
TENSOES,61,29,CoSaMP,0.963039073389686,0.110771057496882,30
TENSOES,61,29,BP,0.4289076241859046,0.2888075130335172,30
TENSOES,61,30,OMP,0.9642363661056231,0.1667618024521081,30
TENSOES,61,30,CoSaMP,0.9337987842450979,0.2303999108875956,30
TENSOES,61,30,BP,0.44946415769604725,0.4160345567225283,30
TENSOES,61,31,OMP,0.9850995497456766,0.05797404975103811,30
TENSOES,61,31,CoSaMP,0.9670280359402238,0.16217682357434887,30
TENSOES,61,31,BP,0.43346651394889324,0.31438261871266354,30
TENSOES,60,1,OMP,0.004178330713099474,0.0035374368675655755,30
TENSOES,60,1,CoSaMP,0.0009559619006407154,0.0009061249671991732,30
TENSOES,60,1,BP,0.0015749866881249,0.0008372419942734312,30
TENSOES,60,2,OMP,0.002139835112018239,0.0020443017292933316,30
TENSOES,60,2,CoSaMP,0.00192287983068231,0.0019077801349326531,30
TENSOES,60,2,BP,0.0015491166143729784,0.0013469060287084377,30
TENSOES,60,3,OMP,0.24065907126346558,0.18931464850887283,30
TENSOES,60,3,CoSaMP,0.2226946453762874,0.17465674756904045,30
TENSOES,60,3,BP,0.14584660495753846,0.11708441356182757,30
TENSOES,60,4,OMP,0.18583760597870497,0.2015111675533282,30
TENSOES,60,4,CoSaMP,0.19360391903772012,0.2139856994790408,30
TENSOES,60,4,BP,0.09991850712967716,0.08856737554363577,30
TENSOES,60,5,OMP,0.055844667214347145,0.06104245527352732,30
TENSOES,60,5,CoSaMP,0.08587055658778588,0.11877400538448156,30
TENSOES,60,5,BP,0.048913887230314555,0.03927401701993461,30
TENSOES,60,6,OMP,0.13075414933348545,0.13358428399979197,30
TENSOES,60,6,CoSaMP,0.2957868978571357,0.4629267225154003,30
TENSOES,60,6,BP,0.11582798814381444,0.14154380034439054,30
TENSOES,60,7,OMP,0.4098629243679186,0.8970909037842929,30
TENSOES,60,7,CoSaMP,0.9080983087545415,2.957639418607587,30
TENSOES,60,7,BP,0.37151548856151184,1.3286077417075326,30
TENSOES,60,8,OMP,0.3051609089098393,0.3043569233292079,30
TENSOES,60,8,CoSaMP,0.38134181519648713,0.3399656323681596,30
TENSOES,60,8,BP,0.1268636506516224,0.11054468714563356,30
TENSOES,60,9,OMP,0.4985701322280262,0.38862263212947945,30
TENSOES,60,9,CoSaMP,0.5768326375232349,0.32604276407034727,30
TENSOES,60,9,BP,0.19358667809660224,0.1658873082730474,30
TENSOES,60,10,OMP,0.7000105448728372,0.716701637173493,30
TENSOES,60,10,CoSaMP,0.806162157673678,1.3307993662858075,30
TENSOES,60,10,BP,0.2219203748297103,0.14796332175652216,30
